TotalLoad,OtherLoad,HVACLoad,Ambient,Humidity,DOW,TOD,ClgSP,KitchenClgSP,GuestClgSP,HtgSP,KitchenHtgSP,GuestHtgSP,SupplyAirSP,ChwSP
214518.82031,108864.05628,105654.76403,  27.80000,  55.50000,   2.00000,  13.75000,  24.81531,  26.81531,  24.81531,  21.00000,  19.00000,  21.00000,  13.40766,   7.92297
239726.57544,108874.50233,130852.07311,  27.80000,  55.00000,   2.00000,  14.00000,  24.14887,  26.14887,  24.14887,  21.00000,  19.00000,  21.00000,  13.07444,   6.92331
312116.55103,108844.73651,203271.81452,  27.25000,  54.75000,   2.00000,  14.25000,  22.29907,  24.29907,  22.29907,  21.00000,  19.00000,  21.00000,  12.14954,   4.14861
184398.77089,108805.12420,75593.64668,  26.70000,  54.50000,   2.00000,  14.50000,  25.13644,  27.13644,  25.13644,  21.00000,  19.00000,  21.00000,  13.56822,   8.40467
159984.08931,108850.91476,51133.17454,  26.15000,  54.25000,   2.00000,  14.75000,  25.99596,  27.99596,  25.99596,  21.00000,  19.00000,  21.00000,  13.99798,   9.69395
293104.04712,108843.86130,184260.18582,  25.60000,  54.00000,   2.00000,  15.00000,  22.37358,  24.37358,  22.37358,  21.00000,  19.00000,  21.00000,  12.18679,   4.26036
263947.81497,138068.16557,125879.64940,  25.45000,  54.50000,   2.00000,  15.25000,  23.27983,  25.27983,  23.27983,  21.00000,  19.00000,  21.00000,  12.63992,   5.61975
243334.20096,138101.70266,105232.49830,  25.30000,  55.00000,   2.00000,  15.50000,  23.94019,  25.94019,  23.94019,  21.00000,  19.00000,  21.00000,  12.97010,   6.61029
244630.00645,138113.23123,106516.77522,  25.15000,  55.50000,   2.00000,  15.75000,  23.91172,  25.91172,  23.91172,  21.00000,  19.00000,  21.00000,  12.95586,   6.56759
194229.56127,138108.57409,56120.98718,  25.00000,  56.00000,   2.00000,  16.00000,  25.58833,  27.58833,  25.58833,  21.00000,  19.00000,  21.00000,  13.79416,   9.08249
364378.23922,173092.45408,191285.78513,  24.30000,  63.00000,   2.00000,  16.25000,  22.01248,  24.01248,  22.01248,  21.00000,  19.00000,  21.00000,  12.00624,   3.71872
251469.35969,173003.60260,78465.75709,  23.60000,  70.00000,   2.00000,  16.50000,  24.56412,  26.56412,  24.56412,  21.00000,  19.00000,  21.00000,  13.28206,   7.54619
294466.16026,173050.98433,121415.17594,  22.90000,  77.00000,   2.00000,  16.75000,  23.49903,  25.49903,  23.49903,  21.00000,  19.00000,  21.00000,  12.74951,   5.94854
262020.01403,173018.84406,89001.16997,  22.20000,  84.00000,   2.00000,  17.00000,  24.42653,  26.42653,  24.42653,  21.00000,  19.00000,  21.00000,  13.21327,   7.33980
269259.84102,226820.27530,42439.56571,  22.07500,  84.00000,   2.00000,  17.25000,  25.96935,  27.96935,  25.96935,  21.00000,  19.00000,  21.00000,  13.98468,   9.65403
355091.34006,226852.40920,128238.93086,  21.95000,  84.00000,   2.00000,  17.50000,  23.81886,  25.81886,  23.81886,  21.00000,  19.00000,  21.00000,  12.90943,   6.42829
344143.94594,226804.72170,117339.22424,  21.82500,  84.00000,   2.00000,  17.75000,  23.96356,  25.96356,  23.96356,  21.00000,  19.00000,  21.00000,  12.98178,   6.64534
304918.33675,226804.60917,78113.72758,  21.70000,  84.00000,   2.00000,  18.00000,  25.01288,  27.01288,  25.01288,  21.00000,  19.00000,  21.00000,  13.50644,   8.21933
290911.97517,234652.26770,56259.70747,  21.97500,  81.50000,   2.00000,  18.25000,  25.81842,  27.81842,  25.81842,  21.00000,  19.00000,  21.00000,  13.90921,   9.42763
420401.61249,234675.97565,185725.63684,  22.25000,  79.00000,   2.00000,  18.50000,  22.63308,  24.63308,  22.63308,  21.00000,  19.00000,  21.00000,  12.31654,   4.64962
287102.31477,234615.29381,52487.02097,  22.52500,  76.50000,   2.00000,  18.75000,  25.80700,  27.80700,  25.80700,  21.00000,  19.00000,  21.00000,  13.90350,   9.41050
330028.40018,234694.51748,95333.88270,  22.80000,  74.00000,   2.00000,  19.00000,  24.73472,  26.73472,  24.73472,  21.00000,  19.00000,  21.00000,  13.36736,   7.80208
423743.22200,259983.93685,163759.28515,  22.65000,  73.75000,   2.00000,  19.25000,  22.86632,  24.86632,  22.86632,  21.00000,  19.00000,  21.00000,  12.43316,   4.99948
451761.21816,276688.67141,175072.54675,  22.50000,  73.50000,   2.00000,  19.50000,  22.11040,  24.11040,  22.11040,  21.00000,  19.00000,  21.00000,  12.05520,   3.86560
380155.01818,276665.49519,103489.52299,  22.35000,  73.25000,   2.00000,  19.75000,  23.65414,  25.65414,  23.65414,  21.00000,  19.00000,  21.00000,  12.82707,   6.18122
405267.29767,276700.56111,128566.73657,  22.20000,  73.00000,   2.00000,  20.00000,  22.88782,  24.88782,  22.88782,  21.00000,  19.00000,  21.00000,  12.44391,   5.03174
373376.16368,252875.32647,120500.83721,  22.07500,  74.50000,   2.00000,  20.25000,  23.08921,  25.08921,  23.08921,  21.00000,  19.00000,  21.00000,  12.54461,   5.33382
364139.09063,252874.34674,111264.74389,  21.95000,  76.00000,   2.00000,  20.50000,  23.39605,  25.39605,  23.39605,  21.00000,  19.00000,  21.00000,  12.69803,   5.79408
366545.74585,252880.05790,113665.68794,  21.82500,  77.50000,   2.00000,  20.75000,  23.34154,  25.34154,  23.34154,  21.00000,  19.00000,  21.00000,  12.67077,   5.71231
409963.17902,252877.64407,157085.53495,  21.70000,  79.00000,   2.00000,  21.00000,  22.24488,  24.24488,  22.24488,  21.00000,  19.00000,  21.00000,  12.12244,   4.06732
282330.18468,186379.79958,95950.38510,  21.70000,  79.50000,   2.00000,  21.25000,  23.85967,  25.85967,  23.85967,  21.00000,  19.00000,  21.00000,  12.92984,   6.48951
266078.10313,186421.25047,79656.85266,  21.70000,  80.00000,   2.00000,  21.50000,  24.40624,  26.40624,  24.40624,  21.00000,  19.00000,  21.00000,  13.20312,   7.30936
304394.91090,186425.53284,117969.37807,  21.70000,  80.50000,   2.00000,  21.75000,  23.31817,  25.31817,  23.31817,  21.00000,  19.00000,  21.00000,  12.65908,   5.67725
275590.06486,186410.15320,89179.91167,  21.70000,  81.00000,   2.00000,  22.00000,  24.23786,  26.23786,  24.23786,  21.00000,  19.00000,  21.00000,  13.11893,   7.05679
171840.08030,119086.88467,52753.19563,  21.70000,  81.75000,   2.00000,  22.25000,  25.46850,  27.46850,  25.46850,  21.00000,  19.00000,  21.00000,  13.73425,   8.90276
219606.85272,117759.37294,101847.47978,  21.70000,  82.50000,   2.00000,  22.50000,  24.24319,  26.24319,  24.24319,  21.00000,  19.00000,  21.00000,  13.12159,   7.06478
233980.42580,119125.48932,114854.93648,  21.70000,  83.25000,   2.00000,  22.75000,  23.80943,  25.80943,  23.80943,  21.00000,  19.00000,  21.00000,  12.90471,   6.41414
212384.75160,118119.38921,94265.36239,  21.70000,  84.00000,   2.00000,  23.00000,  24.41945,  26.41945,  24.41945,  21.00000,  19.00000,  21.00000,  13.20973,   7.32918
174165.57714,81072.58192,93092.99522,  21.27500,  86.25000,   2.00000,  23.25000,  24.40691,  26.40691,  24.40691,  21.00000,  19.00000,  21.00000,  13.20346,   7.31037
216108.35061,81066.91119,135041.43942,  20.85000,  88.50000,   2.00000,  23.50000,  22.99461,  24.99461,  22.99461,  21.00000,  19.00000,  21.00000,  12.49730,   5.19191
121656.73366,81035.75322,40620.98043,  20.42500,  90.75000,   2.00000,  23.75000,  23.91060,  25.91060,  23.91060,  21.00000,  19.00000,  21.00000,  12.95530,   6.56590
177796.76250,81185.38107,96611.38143,  20.00000,  93.00000,   2.00000,  24.00000,  24.03827,  26.03827,  24.03827,  21.00000,  19.00000,  21.00000,  13.01913,   6.75740
121122.25282,73628.15363,47494.09919,  19.85000,  94.00000,   3.00000,   0.25000,  31.64528,  31.64528,  25.64528,  16.00000,  16.00000,  21.00000,  13.82264,   9.16793
108967.23378,73681.79994,35285.43384,  19.70000,  95.00000,   3.00000,   0.50000,  30.99659,  30.99659,  24.99659,  16.00000,  16.00000,  21.00000,  13.49830,   8.19489
170063.20020,73814.26190,96248.93831,  19.55000,  96.00000,   3.00000,   0.75000,  30.20976,  30.20976,  24.20976,  16.00000,  16.00000,  21.00000,  13.10488,   7.01465
186117.20738,73630.06520,112487.14218,  19.40000,  97.00000,   3.00000,   1.00000,  29.44816,  29.44816,  23.44816,  16.00000,  16.00000,  21.00000,  12.72408,   5.87223
110872.58380,65733.45773,45139.12608,  19.27500,  97.00000,   3.00000,   1.25000,  29.16222,  29.16222,  23.16222,  16.00000,  16.00000,  21.00000,  12.58111,   5.44333
214297.75374,65870.63998,148427.11376,  19.15000,  97.00000,   3.00000,   1.50000,  28.02952,  28.02952,  22.02952,  16.00000,  16.00000,  21.00000,  12.01476,   3.74428
185146.50746,65677.38526,119469.12220,  19.02500,  97.00000,   3.00000,   1.75000,  28.27122,  28.27122,  22.27122,  16.00000,  16.00000,  21.00000,  12.13561,   4.10683
97014.49198,65709.85602,31304.63596,  18.90000,  97.00000,   3.00000,   2.00000,  31.63108,  31.63108,  25.63108,  16.00000,  16.00000,  21.00000,  13.81554,   9.14662
182242.41586,65849.84361,116392.57225,  18.90000,  97.00000,   3.00000,   2.25000,  28.18584,  28.18584,  22.18584,  16.00000,  16.00000,  21.00000,  12.09292,   3.97876
104344.19274,65667.54530,38676.64745,  18.90000,  97.00000,   3.00000,   2.50000,  31.34882,  31.34882,  25.34882,  16.00000,  16.00000,  21.00000,  13.67441,   8.72323
115032.89925,65719.52606,49313.37318,  18.90000,  97.00000,   3.00000,   2.75000,  28.11818,  28.11818,  22.11818,  16.00000,  16.00000,  21.00000,  12.05909,   3.87727
149873.12435,65846.08506,84027.03929,  18.90000,  97.00000,   3.00000,   3.00000,  29.61197,  29.61197,  23.61197,  16.00000,  16.00000,  21.00000,  12.80599,   6.11796
121107.84414,73062.45589,48045.38826,  18.90000,  97.00000,   3.00000,   3.25000,  31.03909,  31.03909,  25.03909,  16.00000,  16.00000,  21.00000,  13.51955,   8.25864
104198.28223,73100.91680,31097.36543,  18.90000,  97.00000,   3.00000,   3.50000,  31.71882,  31.71882,  25.71882,  16.00000,  16.00000,  21.00000,  13.85941,   9.27823
106984.21350,73221.80237,33762.41113,  18.90000,  97.00000,   3.00000,   3.75000,  30.79984,  30.79984,  24.79984,  16.00000,  16.00000,  21.00000,  13.39992,   7.89975
189311.54265,73256.33209,116055.21056,  18.90000,  97.00000,   3.00000,   4.00000,  28.74582,  28.74582,  22.74582,  16.00000,  16.00000,  21.00000,  12.37291,   4.81873
138949.68695,100576.86258,38372.82437,  18.75000,  97.00000,   3.00000,   4.25000,  31.69316,  31.69316,  25.69316,  16.00000,  16.00000,  21.00000,  13.84658,   9.23974
135357.87917,100604.13948,34753.73969,  18.60000,  97.00000,   3.00000,   4.50000,  30.58211,  30.58211,  24.58211,  16.00000,  16.00000,  21.00000,  13.29105,   7.57316
116189.23126,83969.58050,32219.65076,  18.45000,  97.00000,   3.00000,   4.75000,  31.47196,  31.47196,  25.47196,  16.00000,  16.00000,  21.00000,  13.73598,   8.90793
116737.40663,83993.23929,32744.16734,  18.30000,  97.00000,   3.00000,   5.00000,  31.36728,  31.36728,  25.36728,  16.00000,  16.00000,  21.00000,  13.68364,   8.75092
216032.29068,181564.52652,34467.76416,  18.72500,  97.00000,   3.00000,   5.25000,  31.75141,  31.75141,  25.75141,  16.00000,  16.00000,  21.00000,  13.87571,   9.32712
305121.47069,181580.90521,123540.56548,  19.15000,  97.00000,   3.00000,   5.50000,  29.19263,  29.19263,  23.19263,  16.00000,  16.00000,  21.00000,  12.59631,   5.48894
214617.64095,181597.29432,33020.34663,  19.57500,  97.00000,   3.00000,   5.75000,  31.65407,  31.65407,  25.65407,  16.00000,  16.00000,  21.00000,  13.82704,   9.18111
297970.72887,181613.68961,116357.03926,  20.00000,  97.00000,   3.00000,   6.00000,  29.53285,  29.53285,  23.53285,  16.00000,  16.00000,  21.00000,  12.76643,   5.99928
298827.36186,238764.22796,60063.13391,  20.82500,  93.25000,   3.00000,   6.25000,  31.30491,  31.30491,  25.30491,  16.00000,  16.00000,  21.00000,  13.65246,   8.65737
373788.98035,238796.02791,134992.95244,  21.65000,  89.50000,   3.00000,   6.50000,  29.39440,  29.39440,  23.39440,  16.00000,  16.00000,  21.00000,  12.69720,   5.79159
351047.63050,238827.76496,112219.86554,  22.47500,  85.75000,   3.00000,   6.75000,  30.00521,  30.00521,  24.00521,  16.00000,  16.00000,  21.00000,  13.00261,   6.70782
321509.73436,238859.40137,82650.33299,  23.30000,  82.00000,   3.00000,   7.00000,  30.86196,  30.86196,  24.86196,  16.00000,  16.00000,  21.00000,  13.43098,   7.99294
363980.77571,196599.14960,167381.62611,  23.72500,  80.00000,   3.00000,   7.25000,  28.67776,  28.67776,  22.67776,  16.00000,  16.00000,  21.00000,  12.33888,   4.71664
351125.36218,196615.35211,154510.01007,  24.15000,  78.00000,   3.00000,   7.50000,  22.72656,  24.72656,  22.72656,  21.00000,  19.00000,  21.00000,  12.36328,   4.78984
368510.79714,196631.50602,171879.29112,  24.57500,  76.00000,   3.00000,   7.75000,  22.24732,  24.24732,  22.24732,  21.00000,  19.00000,  21.00000,  12.12366,   4.07098
239840.43416,195485.18177,44355.25239,  25.00000,  74.00000,   3.00000,   8.00000,  25.99870,  27.99870,  25.99870,  21.00000,  19.00000,  21.00000,  13.99935,   9.69804
304956.01697,167263.51872,137692.49825,  25.42500,  71.75000,   3.00000,   8.25000,  23.43844,  25.43844,  23.43844,  21.00000,  19.00000,  21.00000,  12.71922,   5.85766
218507.99131,167265.17704,51242.81427,  25.85000,  69.50000,   3.00000,   8.50000,  25.97058,  27.97058,  25.97058,  21.00000,  19.00000,  21.00000,  13.98529,   9.65587
243518.45495,167273.73235,76244.72259,  26.27500,  67.25000,   3.00000,   8.75000,  25.57432,  27.57432,  25.57432,  21.00000,  19.00000,  21.00000,  13.78716,   9.06147
258830.96670,167280.29251,91550.67420,  26.70000,  65.00000,   3.00000,   9.00000,  25.57282,  27.57282,  25.57282,  21.00000,  19.00000,  21.00000,  13.78641,   9.05923
260100.99249,118625.42183,141475.57066,  26.97500,  63.50000,   3.00000,   9.25000,  24.53156,  26.53156,  24.53156,  21.00000,  19.00000,  21.00000,  13.26578,   7.49735
234134.61022,118630.19584,115504.41438,  27.25000,  62.00000,   3.00000,   9.50000,  25.04157,  27.04157,  25.04157,  21.00000,  19.00000,  21.00000,  13.52078,   8.26235
250316.39277,118636.20840,131680.18437,  27.52500,  60.50000,   3.00000,   9.75000,  24.61544,  26.61544,  24.61544,  21.00000,  19.00000,  21.00000,  13.30772,   7.62316
234328.72322,118639.24730,115689.47593,  27.80000,  59.00000,   3.00000,  10.00000,  25.00152,  27.00152,  25.00152,  21.00000,  19.00000,  21.00000,  13.50076,   8.20228
254806.29203,119743.52626,135062.76577,  27.80000,  57.50000,   3.00000,  10.25000,  24.45174,  26.45174,  24.45174,  21.00000,  19.00000,  21.00000,  13.22587,   7.37761
252836.31521,118350.09627,134486.21894,  27.80000,  56.00000,   3.00000,  10.50000,  24.31585,  26.31585,  24.31585,  21.00000,  19.00000,  21.00000,  13.15792,   7.17377
280485.57773,119962.67748,160522.90025,  27.80000,  54.50000,   3.00000,  10.75000,  23.43969,  25.43969,  23.43969,  21.00000,  19.00000,  21.00000,  12.71985,   5.85954
290361.10276,119174.88881,171186.21395,  27.80000,  53.00000,   3.00000,  11.00000,  22.84979,  24.84979,  22.84979,  21.00000,  19.00000,  21.00000,  12.42489,   4.97468
206375.42057,118550.33296,87825.08761,  27.92500,  53.00000,   3.00000,  11.25000,  24.92002,  26.92002,  24.92002,  21.00000,  19.00000,  21.00000,  13.46001,   8.08003
296808.34083,118596.34413,178211.99670,  28.05000,  53.00000,   3.00000,  11.50000,  22.62407,  24.62407,  22.62407,  21.00000,  19.00000,  21.00000,  12.31204,   4.63611
268965.67682,118550.30177,150415.37505,  28.17500,  53.00000,   3.00000,  11.75000,  23.03813,  25.03813,  23.03813,  21.00000,  19.00000,  21.00000,  12.51906,   5.25719
282139.93161,118562.58711,163577.34450,  28.30000,  53.00000,   3.00000,  12.00000,  22.69559,  24.69559,  22.69559,  21.00000,  19.00000,  21.00000,  12.34780,   4.74339
177563.89528,108846.44853,68717.44675,  28.45000,  50.50000,   3.00000,  12.25000,  25.27123,  27.27123,  25.27123,  21.00000,  19.00000,  21.00000,  13.63562,   8.60685
167110.45571,108889.66503,58220.79068,  28.60000,  48.00000,   3.00000,  12.50000,  25.73826,  27.73826,  25.73826,  21.00000,  19.00000,  21.00000,  13.86913,   9.30738
255475.75205,108893.21186,146582.54019,  28.75000,  45.50000,   3.00000,  12.75000,  23.55860,  25.55860,  23.55860,  21.00000,  19.00000,  21.00000,  12.77930,   6.03790
262632.01271,108860.70098,153771.31173,  28.90000,  43.00000,   3.00000,  13.00000,  23.19379,  25.19379,  23.19379,  21.00000,  19.00000,  21.00000,  12.59689,   5.49068
173364.67853,108866.34287,64498.33566,  28.75000,  47.00000,   3.00000,  13.25000,  25.55353,  27.55353,  25.55353,  21.00000,  19.00000,  21.00000,  13.77676,   9.03029
179936.58511,108894.22773,71042.35738,  28.60000,  51.00000,   3.00000,  13.50000,  25.61671,  27.61671,  25.61671,  21.00000,  19.00000,  21.00000,  13.80835,   9.12506
273339.84419,108892.78668,164447.05751,  28.45000,  55.00000,   3.00000,  13.75000,  23.60866,  25.60866,  23.60866,  21.00000,  19.00000,  21.00000,  12.80433,   6.11300
303339.36567,108863.51121,194475.85446,  28.30000,  59.00000,   3.00000,  14.00000,  22.75107,  24.75107,  22.75107,  21.00000,  19.00000,  21.00000,  12.37553,   4.82660
290903.88570,108843.44440,182060.44130,  28.57500,  57.50000,   3.00000,  14.25000,  22.74169,  24.74169,  22.74169,  21.00000,  19.00000,  21.00000,  12.37084,   4.81253
176201.36948,108847.25587,67354.11361,  28.85000,  56.00000,   3.00000,  14.50000,  25.64225,  27.64225,  25.64225,  21.00000,  19.00000,  21.00000,  13.82113,   9.16338
284580.50245,108897.06159,175683.44086,  29.12500,  54.50000,   3.00000,  14.75000,  23.07489,  25.07489,  23.07489,  21.00000,  19.00000,  21.00000,  12.53744,   5.31233
311293.53590,108868.49643,202425.03948,  29.40000,  53.00000,   3.00000,  15.00000,  22.38457,  24.38457,  22.38457,  21.00000,  19.00000,  21.00000,  12.19229,   4.27686
252635.42965,138125.57112,114509.85852,  28.85000,  54.75000,   3.00000,  15.25000,  24.19107,  26.19107,  24.19107,  21.00000,  19.00000,  21.00000,  13.09554,   6.98661
201889.46247,138163.30782,63726.15465,  28.30000,  56.50000,   3.00000,  15.50000,  25.71725,  27.71725,  25.71725,  21.00000,  19.00000,  21.00000,  13.85862,   9.27587
239620.16082,138192.28400,101427.87681,  27.75000,  58.25000,   3.00000,  15.75000,  25.03489,  27.03489,  25.03489,  21.00000,  19.00000,  21.00000,  13.51744,   8.25233
321557.72123,138166.25071,183391.47052,  27.20000,  60.00000,   3.00000,  16.00000,  23.07254,  25.07254,  23.07254,  21.00000,  19.00000,  21.00000,  12.53627,   5.30881
236859.99800,173085.93243,63774.06556,  27.20000,  59.00000,   3.00000,  16.25000,  25.83803,  27.83803,  25.83803,  21.00000,  19.00000,  21.00000,  13.91902,   9.45705
300602.62445,173149.28649,127453.33796,  27.20000,  58.00000,   3.00000,  16.50000,  24.30191,  26.30191,  24.30191,  21.00000,  19.00000,  21.00000,  13.15095,   7.15286
315253.12453,173116.51313,142136.61140,  27.20000,  57.00000,   3.00000,  16.75000,  23.83914,  25.83914,  23.83914,  21.00000,  19.00000,  21.00000,  12.91957,   6.45871
383875.93492,173105.04080,210770.89413,  27.20000,  56.00000,   3.00000,  17.00000,  22.18469,  24.18469,  22.18469,  21.00000,  19.00000,  21.00000,  12.09234,   3.97703
301690.61958,226849.13794,74841.48164,  27.07500,  56.50000,   3.00000,  17.25000,  25.16438,  27.16438,  25.16438,  21.00000,  19.00000,  21.00000,  13.58219,   8.44657
